7.000000000000000000e+00 4.400000000000000000e+01 2.800000000000000000e+01 2.240111052232392819e+00 6.807764867672593034e+00 1.886747755994304316e+05 1.254711958267088923e+00
7.000000000000000000e+00 4.400000000000000000e+01 3.000000000000000000e+01 2.571556054858615159e+00 5.897661626663278867e+00 2.339356864242114534e+05 1.295341791031064727e+00
7.000000000000000000e+00 4.400000000000000000e+01 3.200000000000000000e+01 2.939192710258863972e+00 4.885961309834949695e+00 3.083818315755997901e+05 1.356489000104353915e+00
7.000000000000000000e+00 4.400000000000000000e+01 3.400000000000000000e+01 3.303020888240620234e+00 3.888712855585413575e+00 4.033192181307434803e+05 1.487399409705377762e+00
7.000000000000000000e+00 4.400000000000000000e+01 3.600000000000000000e+01 3.617847252827671944e+00 3.024295833689547575e+00 4.766539181353785680e+05 1.781215696436991625e+00
7.000000000000000000e+00 4.400000000000000000e+01 3.800000000000000000e+01 3.851172995932024889e+00 2.383562776696700691e+00 4.607420810224654269e+05 2.336073205265510655e+00
7.000000000000000000e+00 4.400000000000000000e+01 4.000000000000000000e+01 4.067977302736440315e+00 1.788153061557224088e+00 4.809712109373061685e+05 3.191022356232944279e+00
7.000000000000000000e+00 4.400000000000000000e+01 4.200000000000000000e+01 3.993739965640554779e+00 1.992540360713876524e+00 1.795983353720763698e+05 3.385683486023337796e+00
7.000000000000000000e+00 4.400000000000000000e+01 4.400000000000000000e+01 4.006491273612355464e+00 2.066420576629779848e+00 1.193401393496066303e+05 3.558905355483646726e+00
7.000000000000000000e+00 4.400000000000000000e+01 4.600000000000000000e+01 4.014835635786130119e+00 2.370916267407088274e+00 8.693576572317992395e+04 3.605937483411002731e+00
7.000000000000000000e+00 4.400000000000000000e+01 4.800000000000000000e+01 4.016887934716605102e+00 2.700517625415518097e+00 6.569622269859377411e+04 3.526805508360658870e+00
7.000000000000000000e+00 4.400000000000000000e+01 5.000000000000000000e+01 4.029923863697194797e+00 3.007332849532949659e+00 5.290297513254877413e+04 3.430102509559975310e+00
7.000000000000000000e+00 4.400000000000000000e+01 5.200000000000000000e+01 4.022032485812630398e+00 3.339983337876230252e+00 4.164791721237557067e+04 3.141462740578716772e+00
7.000000000000000000e+00 4.400000000000000000e+01 5.400000000000000000e+01 4.047452779019650393e+00 3.604695717924213838e+00 3.595967968462547287e+04 3.003491706823585350e+00
7.000000000000000000e+00 4.600000000000000000e+01 2.800000000000000000e+01 2.049854064878792403e+00 7.329548528544311381e+00 1.909734139495760610e+05 1.235615941384074379e+00
7.000000000000000000e+00 4.600000000000000000e+01 3.000000000000000000e+01 2.352803649435858624e+00 6.497716646459512191e+00 2.318021460081034747e+05 1.267102108278312045e+00
7.000000000000000000e+00 4.600000000000000000e+01 3.200000000000000000e+01 2.690301080841758452e+00 5.568523468709993374e+00 2.957565015877953265e+05 1.307861668067906491e+00
7.000000000000000000e+00 4.600000000000000000e+01 3.400000000000000000e+01 3.035378954544015517e+00 4.621085929117715985e+00 3.785822805495716166e+05 1.380437530522990119e+00
7.000000000000000000e+00 4.600000000000000000e+01 3.600000000000000000e+01 3.388037255187637875e+00 3.654300697791192931e+00 4.980509569629647303e+05 1.529774875747294649e+00
7.000000000000000000e+00 4.600000000000000000e+01 3.800000000000000000e+01 3.629648005553002932e+00 2.990996073481644757e+00 4.918057265543804388e+05 1.819868482848631563e+00
7.000000000000000000e+00 4.600000000000000000e+01 4.000000000000000000e+01 3.861195600197384170e+00 2.355040661217836728e+00 4.832177773859561421e+05 2.352500649831577917e+00
7.000000000000000000e+00 4.600000000000000000e+01 4.200000000000000000e+01 4.069314770457508779e+00 1.783413695088566397e+00 4.942102603223053738e+05 3.134301911939582297e+00
7.000000000000000000e+00 4.600000000000000000e+01 4.400000000000000000e+01 3.991444913124547078e+00 1.997695698360998806e+00 1.876384901412822946e+05 3.192232277094570136e+00
7.000000000000000000e+00 4.600000000000000000e+01 4.600000000000000000e+01 4.006491273612355464e+00 2.065022598164175882e+00 1.254329301906195906e+05 3.292861248235250837e+00
7.000000000000000000e+00 4.600000000000000000e+01 4.800000000000000000e+01 4.023341832592996603e+00 2.338018232004585695e+00 9.303831168027329841e+04 3.317416204205568597e+00
7.000000000000000000e+00 4.600000000000000000e+01 5.000000000000000000e+01 4.013517258355421724e+00 2.677937565519771912e+00 6.817635040623121313e+04 3.121206084995828522e+00
7.000000000000000000e+00 4.600000000000000000e+01 5.200000000000000000e+01 4.032931699645671664e+00 2.958519822059890725e+00 5.573076455713767791e+04 3.019875364700323139e+00
7.000000000000000000e+00 4.600000000000000000e+01 5.400000000000000000e+01 4.046838022733137308e+00 3.241684047716748118e+00 4.618254256644537963e+04 2.838711871330658276e+00
7.000000000000000000e+00 4.600000000000000000e+01 5.600000000000000000e+01 4.066888196442076442e+00 3.505574453987954975e+00 3.953284073219783022e+04 2.657349844020246099e+00
7.000000000000000000e+00 4.800000000000000000e+01 2.800000000000000000e+01 1.883679630186715137e+00 7.785280769006632795e+00 1.952373584946789779e+05 1.220881201613462252e+00
7.000000000000000000e+00 4.800000000000000000e+01 3.000000000000000000e+01 2.160821407207585310e+00 7.024452945472626553e+00 2.328365380388552148e+05 1.246454640083126231e+00
7.000000000000000000e+00 4.800000000000000000e+01 3.200000000000000000e+01 2.458534578867297427e+00 6.206821731572349066e+00 2.820597772933532833e+05 1.279945518602847665e+00
7.000000000000000000e+00 4.800000000000000000e+01 3.400000000000000000e+01 2.788788426424394729e+00 5.297555814824984388e+00 3.595892009434178472e+05 1.324969663897052952e+00
7.000000000000000000e+00 4.800000000000000000e+01 3.600000000000000000e+01 3.124916205864488372e+00 4.374534230821062408e+00 4.611850802161222673e+05 1.406636887102316491e+00
7.000000000000000000e+00 4.800000000000000000e+01 3.800000000000000000e+01 3.387156761204680677e+00 3.656338995296327443e+00 4.900755147870358778e+05 1.565321504704394018e+00
7.000000000000000000e+00 4.800000000000000000e+01 4.000000000000000000e+01 3.625180447112505977e+00 3.002556768343188853e+00 4.842817455431136186e+05 1.840964066003361266e+00
7.000000000000000000e+00 4.800000000000000000e+01 4.200000000000000000e+01 3.866036338258707517e+00 2.340939210139193261e+00 4.984635845672119176e+05 2.351862369887054438e+00
7.000000000000000000e+00 4.800000000000000000e+01 4.400000000000000000e+01 4.058678811626183602e+00 1.811781349364371074e+00 4.826643761357218609e+05 3.048741872355971605e+00
7.000000000000000000e+00 4.800000000000000000e+01 4.600000000000000000e+01 4.006527787105260252e+00 1.955316972178523516e+00 2.078245471607875661e+05 3.076381682617075786e+00
7.000000000000000000e+00 4.800000000000000000e+01 4.800000000000000000e+01 4.006491273612355464e+00 2.066294947904663726e+00 1.326248624201528146e+05 3.041381462118637469e+00
7.000000000000000000e+00 4.800000000000000000e+01 5.000000000000000000e+01 4.023962636807119075e+00 2.324762699048911863e+00 9.822281355994971818e+04 3.008682719279306639e+00
7.000000000000000000e+00 4.800000000000000000e+01 5.200000000000000000e+01 4.028086831756609421e+00 2.623295900423555871e+00 7.466530766329303151e+04 2.849337165997380961e+00
7.000000000000000000e+00 4.800000000000000000e+01 5.400000000000000000e+01 4.038765075245362546e+00 2.909504172168997371e+00 6.004282469025348109e+04 2.676570271097044262e+00
7.000000000000000000e+00 4.800000000000000000e+01 5.600000000000000000e+01 4.063195745295757000e+00 3.163918776695004542e+00 5.086756793557602214e+04 2.537490242781543337e+00
7.000000000000000000e+00 4.800000000000000000e+01 5.800000000000000000e+01 4.089693048640586248e+00 3.407875087015983073e+00 4.411417808089000027e+04 2.385355850077599538e+00
7.000000000000000000e+00 5.000000000000000000e+01 2.800000000000000000e+01 1.737044480513409761e+00 8.187485328413263375e+00 2.007043139345629897e+05 1.208885954162584042e+00
7.000000000000000000e+00 5.000000000000000000e+01 3.000000000000000000e+01 1.992083374739033186e+00 7.487418701903981955e+00 2.364475889310817583e+05 1.230395790151321389e+00
7.000000000000000000e+00 5.000000000000000000e+01 3.200000000000000000e+01 2.265785467884101401e+00 6.735803747637573835e+00 2.814837929379214183e+05 1.257495987782541791e+00
7.000000000000000000e+00 5.000000000000000000e+01 3.400000000000000000e+01 2.557859375853535955e+00 5.933569436383898221e+00 3.402178489311177982e+05 1.293262666590643484e+00
7.000000000000000000e+00 5.000000000000000000e+01 3.600000000000000000e+01 2.880968108658045868e+00 5.043890830868991593e+00 4.338111020793856005e+05 1.342914243370892713e+00
7.000000000000000000e+00 5.000000000000000000e+01 3.800000000000000000e+01 3.155254125969943146e+00 4.292798604220566361e+00 4.873475125547372154e+05 1.438463115821339899e+00
7.000000000000000000e+00 5.000000000000000000e+01 4.000000000000000000e+01 3.385990288775032830e+00 3.659018305027585072e+00 4.829663377536897897e+05 1.592563587921066670e+00
