7.000000000000000000e+00 4.500000000000000000e+01 2.800000000000000000e+01 2.141656788702178904e+00 7.077744854287185028e+00 2.868900062527930131e+05 2.026472679587159931e+00 2.105957585070289895e+01 4.679905744600644235e-01
7.000000000000000000e+00 4.500000000000000000e+01 2.900000000000000000e+01 2.297363978697107179e+00 6.650231695243782326e+00 3.170632813489605905e+05 2.032893795159163908e+00 2.180270113655624442e+01 4.845044697012498847e-01
7.000000000000000000e+00 4.500000000000000000e+01 3.000000000000000000e+01 2.458534578867297427e+00 6.207666573748678474e+00 3.519899065101256128e+05 2.040932114307372203e+00 2.259367342701207804e+01 5.020816317113795391e-01
7.000000000000000000e+00 4.500000000000000000e+01 3.100000000000000000e+01 2.638501961483623592e+00 5.711054594791233008e+00 4.025330174251768040e+05 2.042416983508214656e+00 2.342554892281583534e+01 5.205677538403519211e-01
7.000000000000000000e+00 4.500000000000000000e+01 3.200000000000000000e+01 2.810599384556951907e+00 5.238584645523801875e+00 4.529877923125082743e+05 2.055380379582851802e+00 2.428950992178552326e+01 5.397668871507893540e-01
7.000000000000000000e+00 4.500000000000000000e+01 3.300000000000000000e+01 2.988160217886576930e+00 4.751084046044037557e+00 5.147641772138389642e+05 2.072272955882118239e+00 2.562853304495462226e+01 5.695229565545472106e-01
7.000000000000000000e+00 4.500000000000000000e+01 3.400000000000000000e+01 3.171184461472496885e+00 4.248562513331956225e+00 5.925968441779989516e+05 2.095179871062157417e+00 2.653924618118199419e+01 5.897610262484888066e-01
7.000000000000000000e+00 4.500000000000000000e+01 3.500000000000000000e+01 3.346338732347153844e+00 3.769261584432467949e+00 6.755964063962162472e+05 2.136036988255113567e+00 2.744533536545836228e+01 6.098963414546302308e-01
7.000000000000000000e+00 4.500000000000000000e+01 3.600000000000000000e+01 3.540289793568908827e+00 3.236501181142806605e+00 8.109346360253223684e+05 2.185250120894128401e+00 2.933459204021273692e+01 6.518798231158385859e-01
7.000000000000000000e+00 4.500000000000000000e+01 3.700000000000000000e+01 3.739704264965921787e+00 2.688715503226723147e+00 1.012481613673248561e+06 2.263390316385617940e+00 3.073200649813124130e+01 6.829334777362497944e-01
7.000000000000000000e+00 4.500000000000000000e+01 3.800000000000000000e+01 3.944582146538197609e+00 2.125917554250257968e+00 1.350600640415449627e+06 2.384248997586818852e+00 3.316546156645956955e+01 7.370102570324348346e-01
7.000000000000000000e+00 4.500000000000000000e+01 3.900000000000000000e+01 4.112420913027572844e+00 1.665028630551736333e+00 1.756929619279002538e+06 2.558733655964172460e+00 3.506176435228691446e+01 7.791503189397092077e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.000000000000000000e+01 4.106845734557417416e+00 1.680564060069839050e+00 1.344041764637718443e+06 2.858561279077467265e+00 3.025146693663570474e+01 6.722548208141267967e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.100000000000000000e+01 4.115276875911147769e+00 1.657574252837710427e+00 1.069994646082342369e+06 3.153909813996073286e+00 2.626501539937102336e+01 5.836670088749116303e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.200000000000000000e+01 4.108451431315598867e+00 1.676487811812294559e+00 8.093272287245357875e+05 3.433292283787843235e+00 2.319337711268086366e+01 5.154083802817969184e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.300000000000000000e+01 4.105066719606767833e+00 1.685923799503920906e+00 6.269023959063732764e+05 3.674038303992580801e+00 2.053342901979445401e+01 4.562984226620989681e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.400000000000000000e+01 4.111561068116562190e+00 1.677210902490848143e+00 5.112415130266580381e+05 3.879965720936621842e+00 1.891171245375161902e+01 4.202602767500359660e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.500000000000000000e+01 4.185138079493260221e+00 1.672436680755365890e+00 5.468624013176350854e+05 4.130059105979104750e+00 1.836677115987461661e+01 4.081504702194359013e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.600000000000000000e+01 4.212409258668296630e+00 1.793051282632671661e+00 5.013622937423340045e+05 4.283198136917320653e+00 1.716601591955915751e+01 3.814670204346479188e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.700000000000000000e+01 4.177234267483806107e+00 2.039389216335841137e+00 3.590967612605517497e+05 4.324294405124340379e+00 1.648458386096173456e+01 3.663240857991496569e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.800000000000000000e+01 4.155494927377812786e+00 2.255177055078297688e+00 2.758677846240694053e+05 4.297522246639302601e+00 1.517591341940846128e+01 3.372425204312991531e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.900000000000000000e+01 4.142059276299315584e+00 2.451413753797897943e+00 2.206766925167444570e+05 4.220824025808074254e+00 1.496823458243724758e+01 3.326274351652721561e-01
7.000000000000000000e+00 4.500000000000000000e+01 5.000000000000000000e+01 4.120319936193322263e+00 2.659251917734460235e+00 1.742974154053308303e+05 4.050176122429755665e+00 1.415435608961854541e+01 3.145412464359677029e-01
7.000000000000000000e+00 4.500000000000000000e+01 5.100000000000000000e+01 4.120319936193322263e+00 2.823783473016086010e+00 1.476109829837725556e+05 3.902284000594778757e+00 1.386162776718320977e+01 3.080361726040713455e-01
7.000000000000000000e+00 4.500000000000000000e+01 5.200000000000000000e+01 4.120319936193322263e+00 2.985458113092292809e+00 1.258288296159249730e+05 3.711415639548378831e+00 1.353150831911550256e+01 3.007001848692333890e-01
7.000000000000000000e+00 4.500000000000000000e+01 5.300000000000000000e+01 4.120319936193322263e+00 3.144133686332368338e+00 1.084931796788208885e+05 3.491888124850560438e+00 1.317085992777053605e+01 2.926857761726786022e-01
