7.000000000000000000e+00 4.500000000000000000e+01 5.294117647058823906e+01 4.418327243724237796e+00 4.164218830004957184e+00 1.818098081656153590e+04 1.978259373126477705e+00 8.294670846394978980e+00 1.843260188087773033e-01 1.466842720442936843e+00 8.499999999999999778e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 5.172413793103448398e+01 4.418327243724237796e+00 3.841160321108086695e+00 2.016036483303786372e+04 1.981829278382719606e+00 8.633228840125390491e+00 1.918495297805642430e-01 1.317081895572369321e+00 8.699999999999999956e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 5.056179775280898525e+01 4.418327243724237796e+00 3.524245365026096977e+00 2.258453828586893360e+04 1.986065466302854077e+00 8.971786833855794896e+00 1.993730407523509884e-01 1.170169048736289019e+00 8.900000000000000133e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.945054945054944540e+01 4.418327243724237796e+00 3.214899058024174749e+00 2.560676421836344889e+04 1.991142157792266998e+00 9.310344827586206407e+00 2.068965517241379282e-01 1.026764814421380789e+00 9.100000000000000311e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.838709677419354449e+01 4.418327243724237796e+00 2.910984451645957982e+00 2.945530276118490656e+04 1.997284726514855668e+00 9.648902821316610812e+00 2.144200626959246736e-01 8.858785635164554417e-01 9.300000000000000488e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.736842105263157521e+01 4.418327243724237796e+00 2.612807524835620843e+00 3.448295116367215087e+04 2.004807173668043507e+00 1.032601880877743383e+01 2.294670846394985253e-01 7.476521392412720513e-01 9.500000000000000666e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.639175257731958624e+01 4.418327243724237796e+00 2.320647385222902592e+00 4.125976599558842281e+04 2.014195286634917537e+00 1.066457680250783824e+01 2.369905956112852985e-01 6.122149280311244279e-01 9.700000000000000844e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.545454545454545325e+01 4.418327243724237796e+00 2.034756394620023112e+00 5.075816900195672497e+04 2.026237853046719106e+00 1.134169278996864705e+01 2.520376175548588171e-01 4.796839177136751897e-01 9.900000000000001021e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.455445544554454074e+01 4.421543541024615109e+00 1.747882612949465786e+00 6.509698461607072386e+04 2.042848122986050452e+00 1.235736677115987447e+01 2.746081504702194143e-01 3.466973131403328634e-01 1.010000000000000231e+00 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.368932038834950049e+01 4.425775250105389524e+00 1.465545251197289955e+00 8.810201823986938689e+04 2.065362861125377592e+00 1.371159874608150631e+01 3.047021943573667846e-01 2.158136650600910866e-01 1.030000000000000249e+00 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.285714285714284699e+01 4.413005174621866367e+00 1.318373669034136331e+00 1.223024518911354389e+05 2.081374756263401071e+00 1.506583072100313814e+01 3.347962382445141549e-01 1.475890650719312025e-01 1.050000000000000266e+00 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.205607476635513109e+01 4.410443575832434959e+00 1.329196189417541030e+00 1.882254747516876087e+05 2.082662338418136638e+00 1.743573667711598318e+01 3.874608150470218448e-01 1.526060806748684162e-01 1.070000000000000284e+00 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.128440366972476028e+01 4.406953545159813856e+00 1.344011029074490882e+00 3.154152810515442980e+05 2.017232652882800181e+00 2.082131661442005566e+01 4.626959247648901319e-01 1.594738230380892685e-01 1.090000000000000302e+00 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 5.882352941176471006e+01 4.418327243724237796e+00 4.164510498539045535e+00 2.493981775999543606e+04 1.978259130752262562e+00 9.216300940438870271e+00 1.843260188087774143e-01 1.466977929728471519e+00 8.499999999999999778e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 5.747126436781609016e+01 4.418327243724237796e+00 3.841609151337828987e+00 2.765505572400759411e+04 1.981829005472553140e+00 9.592476489028214814e+00 1.918495297805642985e-01 1.317289960596290666e+00 8.699999999999999956e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 5.617977528089887329e+01 4.418327243724237796e+00 3.524778699092692147e+00 3.098043978898566274e+04 1.986065153636536351e+00 9.968652037617559358e+00 1.993730407523511827e-01 1.170416287361810248e+00 8.900000000000000133e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 5.494505494505494170e+01 4.418327243724237796e+00 3.215299008247138435e+00 3.512621139729738934e+04 1.991141791085103030e+00 1.034482758620690390e+01 2.068965517241380669e-01 1.026950220057178065e+00 9.100000000000000311e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 5.376344086021504864e+01 4.418327243724237796e+00 2.911299007818691997e+00 4.040549097089342104e+04 1.997284283173782926e+00 1.072100313479624845e+01 2.144200626959249789e-01 8.860243828789280407e-01 9.300000000000000488e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 5.263157894736841769e+01 4.418327243724237796e+00 2.613084066932833238e+00 4.730223577256486169e+04 2.004806617291966742e+00 1.147335423197492332e+01 2.294670846394984698e-01 7.477803363520467705e-01 9.500000000000000666e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 5.154639175257731409e+01 4.418327243724237796e+00 2.320932486707682152e+00 5.659843418890910107e+04 2.014194555853200619e+00 1.184952978056426787e+01 2.369905956112853540e-01 6.123470930357566289e-01 9.700000000000000844e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 5.050505050505049809e+01 4.418327243724237796e+00 2.035095636922041873e+00 6.962803006268889294e+04 2.026236833618850763e+00 1.260188087774295695e+01 2.520376175548591502e-01 4.798411808789691535e-01 9.900000000000001021e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 4.950495049504949208e+01 4.421543541024615109e+00 1.748101880199637304e+00 8.929757513905809901e+04 2.042846562326571913e+00 1.373040752351097638e+01 2.746081504702195253e-01 3.467989592538556765e-01 1.010000000000000231e+00 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 4.854368932038833861e+01 4.425775250105389524e+00 1.465574360029757273e+00 1.208552220019287633e+05 2.065360171970053837e+00 1.523510971786834034e+01 3.047021943573667846e-01 2.158271590903000914e-01 1.030000000000000249e+00 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 4.761904761904760619e+01 4.413005174621866367e+00 1.314913386590821132e+00 1.677704410369122052e+05 2.081370055467353097e+00 1.673981191222570430e+01 3.347962382445140994e-01 1.459849755967193574e-01 1.050000000000000266e+00 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 4.672897196261681074e+01 4.410443575832434959e+00 1.325822371350757978e+00 2.582018208490609250e+05 2.082653793690618205e+00 1.937304075235110190e+01 3.874608150470220114e-01 1.510420736489961890e-01 1.070000000000000284e+00 1.000000000000000056e-01
7.000000000000000000e+00 5.000000000000000000e+01 4.587155963302750905e+01 4.402157499243064542e+00 1.361422004526241736e+00 4.230169066200761590e+05 2.016700669874339269e+00 2.313479623824451892e+01 4.626959247648903539e-01 1.675450608247298079e-01 1.090000000000000302e+00 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 6.470588235294117396e+01 4.418327243724237796e+00 4.164733192318715638e+00 3.319509511524842674e+04 1.978258951418885525e+00 1.013793103448276156e+01 1.843260188087774698e-01 1.467081164268841942e+00 8.499999999999999778e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 6.321839080459770344e+01 4.418327243724237796e+00 3.841963282995017881e+00 3.680910988732974511e+04 1.981828803545221840e+00 1.055172413793103203e+01 1.918495297805642152e-01 1.317454126036713191e+00 8.699999999999999956e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 6.179775280898876133e+01 4.418327243724237796e+00 3.525201889170102021e+00 4.123523867235601938e+04 1.986064922293018231e+00 1.096551724137930250e+01 1.993730407523509607e-01 1.170612466342932034e+00 8.900000000000000133e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 6.043956043956043800e+01 4.418327243724237796e+00 3.215616044753486946e+00 4.675331683984078700e+04 1.991141519755923683e+00 1.137931034482758719e+01 2.068965517241379559e-01 1.027097189235129715e+00 9.100000000000000311e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 5.913978494623655280e+01 4.418327243724237796e+00 2.911549185110609450e+00 5.378011396248387609e+04 1.997283955141931688e+00 1.179310344827585766e+01 2.144200626959246736e-01 8.861403580105662314e-01 9.300000000000000488e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 5.789473684210526017e+01 4.418327243724237796e+00 2.613306165479595489e+00 6.295978741751658526e+04 2.004806205623597126e+00 1.262068965517241281e+01 2.294670846394984143e-01 7.478832949705238597e-01 9.500000000000000666e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 5.670103092783504906e+01 4.418327243724237796e+00 2.321164612035514718e+00 7.533318126074227621e+04 2.014194015139161298e+00 1.303448275862068328e+01 2.369905956112851597e-01 6.124546997896360701e-01 9.700000000000000844e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 5.555555555555555003e+01 4.418327243724237796e+00 2.035375067813850247e+00 9.267580624510998314e+04 2.026236079330841822e+00 1.386206896551723844e+01 2.520376175548588726e-01 4.799707171618972645e-01 9.900000000000001021e-01 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 5.445544554455444342e+01 4.421543541024615109e+00 1.748288347575843948e+00 1.188563527054072329e+05 2.042845407573813610e+00 1.510344827586206407e+01 2.746081504702193588e-01 3.468854002716255658e-01 1.010000000000000231e+00 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 5.339805825242716963e+01 4.412441851324967246e+00 1.509115948988813294e+00 1.563966033591100131e+05 2.060361184870155959e+00 1.634482758620688969e+01 2.971786833855797894e-01 2.360118132559226312e-01 1.030000000000000249e+00 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 5.238095238095236539e+01 4.413005174621866367e+00 1.312819186828157791e+00 2.233054284987634455e+05 2.081366577317721234e+00 1.841379310344827047e+01 3.347962382445139884e-01 1.450141635735300860e-01 1.050000000000000266e+00 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 5.140186915887849040e+01 4.410443575832434959e+00 1.323780481723951130e+00 3.436715579123967327e+05 2.082647471454469823e+00 2.131034482758620641e+01 3.874608150470219559e-01 1.500955111312470280e-01 1.070000000000000284e+00 1.000000000000000056e-01
7.000000000000000000e+00 5.500000000000000000e+01 5.045871559633025782e+01 4.408802919967373946e+00 1.330762301212092380e+00 5.809813421089707408e+05 2.017403234119576450e+00 2.544827586206896797e+01 4.626959247648903539e-01 1.533320859831928673e-01 1.090000000000000302e+00 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 7.058823529411765207e+01 4.418327243724237796e+00 4.164907751106545319e+00 4.309645692333644547e+04 1.978258815018956396e+00 1.105956112852665285e+01 1.843260188087775531e-01 1.467162084788375065e+00 8.499999999999999778e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 6.896551724137931672e+01 4.418327243724237796e+00 3.842249334636561819e+00 4.778846365003814572e+04 1.981828649960256428e+00 1.151097178683386346e+01 1.918495297805643818e-01 1.317586731504506226e+00 8.699999999999999956e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 6.741573033707865648e+01 4.418327243724237796e+00 3.525545536179810036e+00 5.353482467375554552e+04 1.986064746333995767e+00 1.196238244514107407e+01 1.993730407523512382e-01 1.170771771402826289e+00 8.900000000000000133e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 6.593406593406592719e+01 4.418327243724237796e+00 3.215873276584273022e+00 6.069884637203450256e+04 1.991141313383663736e+00 1.241379310344828468e+01 2.068965517241380669e-01 1.027216434653922761e+00 9.100000000000000311e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 6.451612903225806406e+01 4.418327243724237796e+00 2.911752766922715452e+00 6.982161521373190044e+04 1.997283705641323071e+00 1.286520376175549529e+01 2.144200626959249234e-01 8.862347327935914398e-01 9.300000000000000488e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 6.315789473684210265e+01 4.418327243724237796e+00 2.613488423893478796e+00 8.173943280157270783e+04 2.004805892508669363e+00 1.376802507836991651e+01 2.294670846394986086e-01 7.479677848284221886e-01 9.500000000000000666e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 6.185567010309277691e+01 4.418327243724237796e+00 2.321357300838128968e+00 9.780361509816550824e+04 2.014193603871433425e+00 1.421943573667712712e+01 2.369905956112854650e-01 6.125440248835695156e-01 9.700000000000000844e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 6.060606060606060197e+01 4.418327243724237796e+00 2.035609241457757790e+00 1.203192890602645057e+05 2.026235505617806076e+00 1.512225705329153591e+01 2.520376175548589281e-01 4.800792734613014145e-01 9.900000000000001021e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 5.940594059405939475e+01 4.421543541024615109e+00 1.748448568398193625e+00 1.543091360177527240e+05 2.042844529266172326e+00 1.647648902821316597e+01 2.746081504702194143e-01 3.469596741276398388e-01 1.010000000000000231e+00 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 5.825242718446600776e+01 4.412441851324967246e+00 1.508499876908935056e+00 2.030471708451801678e+05 2.060359744307893592e+00 1.783072100313479780e+01 2.971786833855799559e-01 2.357262195902877222e-01 1.030000000000000249e+00 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 5.714285714285713169e+01 4.413005174621866367e+00 1.311492226156236063e+00 2.899141141041023657e+05 2.081363931847211468e+00 2.008777429467085085e+01 3.347962382445141549e-01 1.443990219819112353e-01 1.050000000000000266e+00 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 5.607476635514017005e+01 4.410443575832434959e+00 1.322486658890990707e+00 4.461840250319053303e+05 2.082642662816162282e+00 2.324764890282132512e+01 3.874608150470220669e-01 1.494957313082884154e-01 1.070000000000000284e+00 1.000000000000000056e-01
7.000000000000000000e+00 6.000000000000000000e+01 5.504587155963301370e+01 4.406564302757522533e+00 1.339162006685734818e+00 7.463072654034696752e+05 2.017160257117917244e+00 2.776175548589341702e+01 4.626959247648902984e-01 1.572259528373533000e-01 1.090000000000000302e+00 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 7.647058823529411598e+01 4.418327243724237796e+00 4.165047596422637000e+00 5.479354722531437437e+04 1.978258708866424964e+00 1.198119122257052993e+01 1.843260188087773865e-01 1.467226913124106913e+00 8.499999999999999778e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 7.471264367816091578e+01 4.418327243724237796e+00 3.842484913377186562e+00 6.075905333921124111e+04 1.981828530433461077e+00 1.247021943573668068e+01 1.918495297805643263e-01 1.317695939160640206e+00 8.699999999999999956e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 7.303370786516853741e+01 4.418327243724237796e+00 3.525829943039340275e+00 6.806508753101310867e+04 1.986064609394544656e+00 1.295924764890281722e+01 1.993730407523510439e-01 1.170903614400869541e+00 8.900000000000000133e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 7.142857142857143060e+01 4.418327243724237796e+00 3.216086014751947442e+00 7.717356581999674381e+04 1.991141152774989376e+00 1.344827586206896797e+01 2.068965517241379559e-01 1.027315054066511690e+00 9.100000000000000311e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 6.989247311827956821e+01 4.418327243724237796e+00 2.911921574427007275e+00 8.877243820250061981e+04 1.997283511467929040e+00 1.393730407523510628e+01 2.144200626959247014e-01 8.863129871893817846e-01 9.300000000000000488e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 6.842105263157894512e+01 4.418327243724237796e+00 2.613640660361698398e+00 1.039249986279076111e+05 2.004805648827227671e+00 1.491536050156739357e+01 2.294670846394983588e-01 7.480383573599478364e-01 9.500000000000000666e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 6.701030927835050477e+01 4.418327243724237796e+00 2.321519833809558619e+00 1.243493435884249629e+05 2.014193283802262258e+00 1.540438871473354610e+01 2.369905956112853262e-01 6.126193705852143179e-01 9.700000000000000844e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 6.565656565656564680e+01 4.418327243724237796e+00 2.035808339347232820e+00 1.529762700194615463e+05 2.026235059125073068e+00 1.638244514106582983e+01 2.520376175548589281e-01 4.801715696302311098e-01 9.900000000000001021e-01 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 6.435643564356433899e+01 4.421543541024615109e+00 1.748587554410641731e+00 1.961917437791233824e+05 2.042843845722224216e+00 1.784952978056426787e+01 2.746081504702195253e-01 3.470241041248420810e-01 1.010000000000000231e+00 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 6.310679611650483878e+01 4.412441851324967246e+00 1.508034506615582249e+00 2.581584412515838922e+05 2.060358623190374328e+00 1.931661442006269169e+01 2.971786833855798449e-01 2.355104870285729124e-01 1.030000000000000249e+00 1.000000000000000056e-01
7.000000000000000000e+00 6.500000000000000000e+01 6.190476190476189089e+01 4.413005174621866367e+00 1.310618588945238860e+00 3.686031976813154761e+05 2.081361873017673503e+00 2.176175548589341702e+01 3.347962382445140994e-01 1.439940283780274388e-01 1.050000000000000266e+00 1.000000000000000056e-01
