7.000000000000000000e+00 4.500000000000000000e+01 5.294117647058823906e+01 4.291062930064772907e+00 2.853101226880143670e+00 3.918637961014769098e+04 1.540766381193974688e+00 1.100313479623824264e+01 2.445141065830720717e-01 1.348706607473427077e+00 8.499999999999999778e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 5.172413793103448398e+01 4.291062930064772907e+00 2.652527755229642459e+00 4.324613632111642801e+04 1.544765021602079846e+00 1.134169278996864705e+01 2.520376175548588171e-01 1.202727120451905662e+00 8.699999999999999956e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 5.056179775280898525e+01 4.291062930064772907e+00 2.456226532772282312e+00 4.817083404106212402e+04 1.549352436647870146e+00 1.201880877742947007e+01 2.670846394984326411e-01 1.059857021429259749e+00 8.900000000000000133e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.945054945054944540e+01 4.291062930064772907e+00 2.263683980959340758e+00 5.423866036584518588e+04 1.554723920829607531e+00 1.235736677115987447e+01 2.746081504702194143e-01 9.197225225238178092e-01 9.100000000000000311e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.838709677419354449e+01 4.291062930064772907e+00 2.075098650273803358e+00 6.185427755723990413e+04 1.561142490867613031e+00 1.269592476489027888e+01 2.821316614420061875e-01 7.824681308701252336e-01 9.300000000000000488e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.736842105263157521e+01 4.291062930064772907e+00 1.890649871561671747e+00 7.162545033917612454e+04 1.568894784530746378e+00 1.337304075235110190e+01 2.971786833855800669e-01 6.482243653483262813e-01 9.500000000000000666e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.639175257731958624e+01 4.291062930064772907e+00 1.711764589657731150e+00 8.449630645302635094e+04 1.578260096536304946e+00 1.405015673981191071e+01 3.122257053291535578e-01 5.180297714513809604e-01 9.700000000000000844e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.545454545454545325e+01 4.291062930064772907e+00 1.538160166028130327e+00 1.019909258383588749e+05 1.589618433377784523e+00 1.506583072100313814e+01 3.347962382445141549e-01 3.916786418749055310e-01 9.900000000000001021e-01 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.455445544554454074e+01 4.275638328771211860e+00 1.403690274490133394e+00 1.237323195207860117e+05 1.600323020353397130e+00 1.608150470219435135e+01 3.573667711598744745e-01 2.938100372931323756e-01 1.010000000000000231e+00 1.000000000000000056e-01
7.000000000000000000e+00 4.500000000000000000e+01 4.368932038834950049e+01 4.285325013536874117e+00 1.230384783867678911e+00 1.614268258309034281e+05 1.618034562228627626e+00 1.743573667711598318e+01 3.874608150470218448e-01 1.676764743104738331e-01 1.030000000000000249e+00 1.000000000000000056e-01
