4.806666666666667420e-01 1.947891421752888874e+00 8.938354884220937879e-02
9.613333333333334840e-01 2.083068715690666650e+00 2.212434420209343985e-02
1.441999999999999948e+00 1.944233158352592472e+00 9.682247580012544319e-02
1.922666666666666968e+00 2.051750411946666741e+00 1.469183011627133231e-02
2.403333333333333321e+00 1.949497488611555474e+00 7.602191175499145581e-02
2.883999999999999897e+00 1.833927594239999959e+00 1.320847149710979371e-02
3.124333333333333851e+00 1.504349290951111140e+00 6.727984703543310463e-02
3.364666666666666472e+00 1.114075044295111061e+00 5.891220083835972676e-02
3.604999999999999982e+00 8.559801001073776838e-01 5.373482189628772665e-02
3.845333333333333936e+00 5.292257977116444634e-01 2.223790495975459802e-02
4.085666666666666558e+00 3.001738958847999794e-01 3.380167719843335441e-03
