0.25	0	1	

0.3	0	1	

0.35	0	1	

0.4	0	1	

0.5	-4	0.827576	
0.5	-3	0.919102	
0.5	-2	0.975668	
0.5	-1.5	0.989284	
0.5	-1	0.995612	
0.5	-0.5	0.998386	
0.5	0	1	

0.6	-4	0.832194	
0.6	-3	0.91934	
0.6	-2	0.972556	
0.6	-1.5	0.986062	
0.6	-1	0.993382	
0.6	-0.5	0.99752	
0.6	0	1	

0.7	-4	0.835164	
0.7	-3	0.918562	
0.7	-2	0.969396	
0.7	-1.5	0.983006	
0.7	-1	0.991378	
0.7	-0.5	0.996494	
0.7	0	1	

0.8	-4	0.837092	
0.8	-3	0.916528	
0.8	-2	0.966	
0.8	-1.5	0.979812	
0.8	-1	0.989184	
0.8	-0.5	0.995432	
0.8	0	1	

0.9	-4	0.837462	
0.9	-3	0.914778	
0.9	-2	0.962514	
0.9	-1.5	0.976996	
0.9	-1	0.98695	
0.9	-0.5	0.994184	
0.9	0	1	

1	-4	0.837684	
1	-3	0.911688	
1	-2	0.95908	
1	-1.5	0.974052	
1	-1	0.985046	
1	-0.5	0.99286	
1	0	1	

1.2	-4	0.835252	
1.2	-3	0.905408	
1.2	-2	0.951936	
1.2	-1.5	0.968158	
1.2	-1	0.980592	
1.2	-0.5	0.99076	
1.2	0	1	

1.4	-4	0.83163	
1.4	-3	0.89844	
1.4	-2	0.945428	
1.4	-1.5	0.962468	
1.4	-1	0.976506	
1.4	-0.5	0.988664	
1.4	0	1	

1.6	-4	0.827772	
1.6	-3	0.891802	
1.6	-2	0.939098	
1.6	-1.5	0.957086	
1.6	-1	0.972838	
1.6	-0.5	0.986808	
1.6	0	1	

1.8	-4	0.823232	
1.8	-3	0.88559	
1.8	-2	0.933024	
1.8	-1.5	0.952286	
1.8	-1	0.969462	
1.8	-0.5	0.985016	
1.8	0	1	

2	-4	0.819172	
2	-3	0.879946	
2	-2	0.928044	
2	-1.5	0.948036	
2	-1	0.966432	
2	-0.5	0.983552	
2	0	1	

2.2	-4	0.815448	
2.2	-3	0.875154	
2.2	-2	0.923428	
2.2	-1.5	0.944232	
2.2	-1	0.96375	
2.2	-0.5	0.982214	
2.2	0	1	

2.4	-4	0.812048	
2.4	-3	0.870732	
2.4	-2	0.91943	
2.4	-1.5	0.941162	
2.4	-1	0.961548	
2.4	-0.5	0.981016	
2.4	0	1	

2.6	-4	0.809328	
2.6	-3	0.866848	
2.6	-2	0.916106	
2.6	-1.5	0.93849	
2.6	-1	0.959604	
2.6	-0.5	0.980002	
2.6	0	1	

2.8	-4	0.807444	
2.8	-3	0.86376	
2.8	-2	0.913362	
2.8	-1.5	0.936224	
2.8	-1	0.958032	
2.8	-0.5	0.979236	
2.8	0	1	

3	-4	0.805944	
3	-3	0.861406	
3	-2	0.911276	
3	-1.5	0.934446	
3	-1	0.95681	
3	-0.5	0.97854	
3	0	1	

3.2	-4	0.804994	
3.2	-3	0.859578	
3.2	-2	0.909548	
3.2	-1.5	0.933098	
3.2	-1	0.955732	
3.2	-0.5	0.97805	
3.2	0	1	

3.4	-4	0.804548	
3.4	-3	0.858476	
3.4	-2	0.90834	
3.4	-1.5	0.931824	
3.4	-1	0.954958	
3.4	-0.5	0.977638	
3.4	0	1	

3.6	-4	0.804194	
3.6	-3	0.857544	
3.6	-2	0.907276	
3.6	-1.5	0.93101	
3.6	-1	0.954326	
3.6	-0.5	0.977278	
3.6	0	1	

3.8	-4	0.804532	
3.8	-3	0.857056	
3.8	-2	0.906634	
3.8	-1.5	0.930484	
3.8	-1	0.953966	
3.8	-0.5	0.977068	
3.8	0	1	

4	-4	0.805248	
4	-3	0.85718	
4	-2	0.906246	
4	-1.5	0.93013	
4	-1	0.953614	
4	-0.5	0.976896	
4	0	1	

