0.3	-4	-0.008072075	
0.3	-3	-0.012894975	
0.3	-2	-0.018528225	
0.3	-1.5	-0.023879775	
0.3	-1	-0.029552	
0.3	-0.5	-0.0350515	
0.3	0	-0.034734	

0.35	-4	-0.007950375	
0.35	-3	-0.012284775	
0.35	-2	-0.01843605	
0.35	-1.5	-0.022000675	
0.35	-1	-0.02477325	
0.35	-0.5	-0.0285975	
0.35	0	-0.03119275	

0.4	-4	-0.00770325	
0.4	-3	-0.0119767	
0.4	-2	-0.016950825	
0.4	-1.5	-0.019945525	
0.4	-1	-0.0237957	
0.4	-0.5	-0.026364	
0.4	0	-0.0264265	

0.5	-4	-0.007191625	
0.5	-3	-0.0109326	
0.5	-2	-0.0150775	
0.5	-1.5	-0.017544425	
0.5	-1	-0.020141225	
0.5	-0.5	-0.0224436	
0.5	0	-0.022749775	

0.6	-4	-0.006832875	
0.6	-3	-0.0099462	
0.6	-2	-0.01360785	
0.6	-1.5	-0.015562675	
0.6	-1	-0.0177926	
0.6	-0.5	-0.018996975	
0.6	0	-0.018886075	

0.7	-4	-0.006288475	
0.7	-3	-0.0092529	
0.7	-2	-0.0124007	
0.7	-1.5	-0.01403725	
0.7	-1	-0.015740825	
0.7	-0.5	-0.016064225	
0.7	0	-0.016489575	

0.8	-4	-0.0059961	
0.8	-3	-0.008513525	
0.8	-2	-0.01127785	
0.8	-1.5	-0.012280825	
0.8	-1	-0.01356065	
0.8	-0.5	-0.014281025	
0.8	0	-0.0142967	

0.9	-4	-0.005580375	
0.9	-3	-0.007889075	
0.9	-2	-0.010051275	
0.9	-1.5	-0.0114155	
0.9	-1	-0.01222455	
0.9	-0.5	-0.012608825	
0.9	0	-0.0127759	

1	-4	-0.00528915	
1	-3	-0.0073079	
1	-2	-0.00940625	
1	-1.5	-0.0100659	
1	-1	-0.01099795	
1	-0.5	-0.01121775	
1	0	-0.01137445	

1.2	-4	-0.0046206	
1.2	-3	-0.006259475	
1.2	-2	-0.00781965	
1.2	-1.5	-0.00837735	
1.2	-1	-0.008973575	
1.2	-0.5	-0.009066475	
1.2	0	-0.009137425	

1.4	-4	-0.00412915	
1.4	-3	-0.005366325	
1.4	-2	-0.0065508	
1.4	-1.5	-0.00707855	
1.4	-1	-0.007378475	
1.4	-0.5	-0.007595575	
1.4	0	-0.007665275	

1.6	-4	-0.00369825	
1.6	-3	-0.00463555	
1.6	-2	-0.00558925	
1.6	-1.5	-0.005957925	
1.6	-1	-0.00628625	
1.6	-0.5	-0.006473525	
1.6	0	-0.006459275	

1.8	-4	-0.003286775	
1.8	-3	-0.004108625	
1.8	-2	-0.004933225	
1.8	-1.5	-0.0051528	
1.8	-1	-0.005301625	
1.8	-0.5	-0.00557625	
1.8	0	-0.005474625	

2	-4	-0.002902075	
2	-3	-0.003586575	
2	-2	-0.004167225	
2	-1.5	-0.004424875	
2	-1	-0.004611825	
2	-0.5	-0.00474945	
2	0	-0.004741225	

2.2	-4	-0.002630175	
2.2	-3	-0.003240375	
2.2	-2	-0.003659275	
2.2	-1.5	-0.003842375	
2.2	-1	-0.00409295	
2.2	-0.5	-0.00413695	
2.2	0	-0.004087575	

2.4	-4	-0.0024285125	
2.4	-3	-0.0028262	
2.4	-2	-0.003206575	
2.4	-1.5	-0.0034054	
2.4	-1	-0.003472575	
2.4	-0.5	-0.003619325	
2.4	0	-0.0036239	

2.6	-4	-0.002166495	
2.6	-3	-0.002531975	
2.6	-2	-0.002863025	
2.6	-1.5	-0.0030415	
2.6	-1	-0.0030958	
2.6	-0.5	-0.003187525	
2.6	0	-0.0032245	

2.8	-4	-0.001965845	
2.8	-3	-0.002251825	
2.8	-2	-0.002530625	
2.8	-1.5	-0.00262525	
2.8	-1	-0.0027229	
2.8	-0.5	-0.00282535	
2.8	0	-0.002755775	

3	-4	-0.0017925175	
3	-3	-0.00203498	
3	-2	-0.0022750075	
3	-1.5	-0.002434435	
3	-1	-0.00248232	
3	-0.5	-0.002444835	
3	0	-0.002461245	

3.2	-4	-0.0016145175	
3.2	-3	-0.001879135	
3.2	-2	-0.002061315	
3.2	-1.5	-0.0021162425	
3.2	-1	-0.002237025	
3.2	-0.5	-0.002215845	
3.2	0	-0.002252255	

3.4	-4	-0.0014746225	
3.4	-3	-0.001698335	
3.4	-2	-0.001848975	
3.4	-1.5	-0.0019852675	
3.4	-1	-0.0019438025	
3.4	-0.5	-0.0020408	
3.4	0	-0.0019704025	

3.6	-4	-0.001368095	
3.6	-3	-0.001499315	
3.6	-2	-0.001735275	
3.6	-1.5	-0.001739275	
3.6	-1	-0.0018102	
3.6	-0.5	-0.001835405	
3.6	0	-0.0017506525	

3.8	-4	-0.0012946475	
3.8	-3	-0.0014293	
3.8	-2	-0.0015367425	
3.8	-1.5	-0.001599425	
3.8	-1	-0.0016686975	
3.8	-0.5	-0.00163259	
3.8	0	-0.0015945575	

4	-4	-0.001178905	
4	-3	-0.00129827	
4	-2	-0.00144055	
4	-1.5	-0.0014237875	
4	-1	-0.001469045	
4	-0.5	-0.0014683	
4	0	-0.00148198	

